% city_min.dat (city_minor.dat)
% This file needs AZ_PROJ v1.1
% A list of ca 600 cities that I found somewhere.
% The original file had a date of 26 Feb 89
% I have no idea who holds the copyright.
% My thanks go to the original compiler of this data.
% My apologies for not knowing who you are
% or being able to give you your due credit.
% Joe NA3T, Jul 97
%
% Spelling mistakes corrected ... 
% Lat/Long's re-checked using Times World Atlas
% Mark G4KGA, Sept 98
%
% data format for this file
% city:name:lat:lon:scaling factor for font size:comment
%
% This file adds a bit of decoration to maps drawn
% for UHF, ie with scales <250km/cm, where some maps
% have no geographical features and only grid square labels.
% Depending on your part of the world, these maps will
% still be empty or could be very crowded with cities.
% Suggest only use on maps with scales <=250km/cm
%
city:Edmonton:53.57:-113.42:1:Comment ignored by AZ_PROJ
city:Fredericton:45.95:-66.67:1:Comment ignored by AZ_PROJ
city:Halifax:44.63:-63.58:1:Comment ignored by AZ_PROJ
city:Hamilton:43.25:-79.83:1:Comment ignored by AZ_PROJ
city:MagPole:77.42:-100.96:1:Comment ignored by AZ_PROJ
city:Montreal:45.50:-73.60:1:Comment ignored by AZ_PROJ
city:Nuuk:64.25:-51.58:1:Comment ignored by AZ_PROJ
city:Ottawa:45.42:-75.72:1:Comment ignored by AZ_PROJ
city:Port Huron:42.98:-82.47:1:Comment ignored by AZ_PROJ
city:Prince Albert:53.22:-105.75:1:Comment ignored by AZ_PROJ
city:Quebec:46.83:-71.25:1:Comment ignored by AZ_PROJ
city:Red Deer:52.25:-113.80:1:Comment ignored by AZ_PROJ
city:Regina:50.50:-104.63:1:Comment ignored by AZ_PROJ
city:Saskatoon:52.17:-106.67:1:Comment ignored by AZ_PROJ
city:Sault Ste Marie:46.53:-82.33:1:Comment ignored by AZ_PROJ
city:Saint John:45.27:-66.05:1:Comment ignored by AZ_PROJ
city:St Johns:47.57:-52.68:1:Comment ignored by AZ_PROJ
city:St Pierre:46.78:-56.20:1:Comment ignored by AZ_PROJ
city:Sydney:46.17:-60.17:1:Comment ignored by AZ_PROJ
city:Toronto:43.70:-79.42:1:Comment ignored by AZ_PROJ
city:Vancouver:49.22:-123.10:1:Comment ignored by AZ_PROJ
city:Victoria:48.42:-123.37:1:Comment ignored by AZ_PROJ
city:Winnipeg:49.88:-97.17:1:Comment ignored by AZ_PROJ
city:Acapulco:16.85:-99.93:1:Comment ignored by AZ_PROJ
city:Antofagasta:-23.67:-70.38:1:Comment ignored by AZ_PROJ
city:Asuncion:-25.25:-57.67:1:Comment ignored by AZ_PROJ
city:Balboa:8.95:-79.55:1:Comment ignored by AZ_PROJ
city:Bogota:4.63:-74.08:1:Comment ignored by AZ_PROJ
city:Brasilia:-15.75:-47.95:1:Comment ignored by AZ_PROJ
city:Buenos Aires:-34.67:-58.50:1:Comment ignored by AZ_PROJ
city:Caracas:10.58:-66.93:1:Comment ignored by AZ_PROJ
city:Cayenne:4.92:-52.30:1:Comment ignored by AZ_PROJ
city:Chihuahua:28.67:-106.10:1:Comment ignored by AZ_PROJ
city:Colon:9.35:-79.90:1:Comment ignored by AZ_PROJ
city:Durango:24.02:-104.67:1:Comment ignored by AZ_PROJ
city:Galapagos Is:-0.93:-90.98:1:Comment ignored by AZ_PROJ
city:Georgetown:19.33:-81.38:1:Comment ignored by AZ_PROJ
city:Georgetown:6.77:-58.17:1:Comment ignored by AZ_PROJ
city:Grenada:12.07:-61.73:1:Comment ignored by AZ_PROJ
city:Guadalajara:20.67:-103.33:1:Comment ignored by AZ_PROJ
city:Guatemala:14.63:-90.37:1:Comment ignored by AZ_PROJ
city:Hamilton:32.30:-64.80:1:Comment ignored by AZ_PROJ
city:Havana:23.12:-82.42:1:Comment ignored by AZ_PROJ
city:Hermosillo:29.25:-110.98:1:Comment ignored by AZ_PROJ
city:Kingston:17.97:-76.80:1:Comment ignored by AZ_PROJ
city:La Paz:24.12:-110.28:1:Comment ignored by AZ_PROJ
city:La Paz:-16.50:-68.17:1:Comment ignored by AZ_PROJ
city:Lima:-12.10:-77.05:1:Comment ignored by AZ_PROJ
city:Managua:12.10:-86.30:1:Comment ignored by AZ_PROJ
city:Manaus:-3.10:-60.00:1:Comment ignored by AZ_PROJ
